id,missing_count,hallucinated_count,contradictions_count,ref_precision,ref_recall,ref_f1,bleu,rouge_l_f
ex_000333,1,0,0,1.0,1.0,1.0,0.9908337799512964,0.9963636363636363
ex_000334,1,4,0,0.2,0.5,0.28571428571428575,0.7856644262380602,0.9125475285171103
ex_000335,3,2,0,0.5,0.5,0.5,0.8251590805023961,0.9319727891156463
ex_000336,0,0,0,0.0,0.0,0.0,0.7142198572571762,0.8564231738035264
ex_000337,0,0,0,1.0,1.0,1.0,0.42252162572339763,0.7013574660633484
ex_000338,1,0,0,0.0,0.0,0.0,0.9669915201350712,0.9869281045751634
ex_000339,1,1,5,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9153269310892846,0.9666666666666667
ex_000340,3,4,2,1.0,0.6,0.7499999999999999,0.5705467831315001,0.7846481876332623
ex_000341,0,0,0,0.0,0.0,0.0,0.610944093571176,0.8019559902200488
ex_000342,6,1,0,1.0,0.6666666666666666,0.8,0.7356364319635635,0.8705882352941177
ex_000343,1,3,0,0.5,1.0,0.6666666666666666,0.9576160635907792,0.9832635983263598
ex_000344,0,0,0,0.0,0.0,0.0,0.9158917399162273,0.9669811320754716
ex_000345,0,0,0,0.0,0.0,0.0,0.7383252845501904,0.8682926829268294
ex_000346,1,1,0,0.0,0.0,0.0,0.9559073406701143,0.9822064056939501
ex_000347,0,1,0,1.0,1.0,1.0,1.0,1.0
ex_000348,0,0,0,1.0,1.0,1.0,0.9863935179707369,0.9946236559139785
ex_000349,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_000350,0,0,0,0.0,0.0,0.0,0.8371284313607636,0.9183673469387755
ex_000351,1,1,4,1.0,0.8333333333333334,0.9090909090909091,0.9918231600502496,0.9967532467532467
ex_000352,0,2,0,1.0,1.0,1.0,0.7266656013262399,0.8674033149171271
ex_000353,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_000354,0,1,0,1.0,1.0,1.0,0.9869612755723138,0.9948453608247423
ex_000355,1,4,0,1.0,0.7777777777777778,0.8750000000000001,0.9547228256383906,0.9811320754716981
ex_000356,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_000357,0,0,0,1.0,1.0,1.0,0.9733292705202031,0.9894736842105263
ex_000358,0,0,0,1.0,1.0,1.0,0.9681482170230412,0.9873817034700315
ex_000359,0,0,0,0.0,0.0,0.0,0.5072590326824185,0.7489711934156378
ex_000360,1,2,0,1.0,1.0,1.0,0.9769388013317173,0.9908536585365854
ex_000361,0,0,0,0.0,0.0,0.0,0.7205029262817951,0.8598130841121495
ex_000362,1,0,0,0.0,0.0,0.0,0.6322007987108171,0.8136272545090181
ex_000363,0,0,0,1.0,1.0,1.0,0.8768296567543852,0.9518072289156626
ex_000364,0,0,0,0.0,0.0,0.0,0.9244196235501264,0.9698275862068966
ex_000365,0,0,0,0.0,0.0,0.0,0.7376042638218265,0.8679245283018869
ex_000366,0,0,0,1.0,1.0,1.0,0.7102799724900462,0.8584686774941996
ex_000367,0,2,2,0.6666666666666666,1.0,0.8,0.8669577808919593,0.9429824561403509
ex_000368,0,0,0,0.0,0.0,0.0,0.6450014760129635,0.8201754385964912
ex_000369,0,0,0,0.0,0.0,0.0,0.9884118727773189,0.9954128440366973
ex_000370,1,1,0,0.0,0.0,0.0,0.9704527078988795,0.9879032258064516
ex_000371,0,0,3,1.0,1.0,1.0,0.9186317760966959,0.9680365296803652
ex_000372,0,1,0,1.0,1.0,1.0,0.9815824639831469,0.9927007299270073
ex_000373,0,2,4,1.0,1.0,1.0,0.9903749935783951,0.9961832061068703
ex_000374,0,0,0,0.0,0.0,0.0,0.7443970457223128,0.8713910761154855
ex_000375,1,1,0,0.75,0.75,0.75,0.6699168001858166,0.8339768339768339
ex_000376,2,1,0,1.0,1.0,1.0,1.0,1.0
ex_000377,4,3,0,0.3333333333333333,0.2,0.25,0.8908284162436075,0.9571984435797666
ex_000378,0,0,0,0.0,0.0,0.0,0.9903003029744886,0.9961538461538462
ex_000379,1,0,0,0.0,0.0,0.0,0.9778464945977776,0.9896907216494846
ex_000380,6,1,0,1.0,0.2,0.33333333333333337,0.6383789524738264,0.8191881918819187
ex_000381,0,0,0,0.0,0.0,0.0,0.6193474909983024,0.8090737240075615
ex_000382,0,0,0,1.0,1.0,1.0,0.8302004662624769,0.919047619047619
ex_000383,0,2,0,0.3333333333333333,1.0,0.5,0.9357260918373814,0.9746835443037974
ex_000384,2,2,0,1.0,1.0,1.0,0.7212186974071098,0.862190812720848
ex_000385,0,0,0,1.0,0.6666666666666666,0.8,0.9405672353066044,0.9765625
ex_000386,1,2,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9490733698997378,0.9787985865724381
ex_000387,0,0,0,1.0,1.0,1.0,0.6869244147103228,0.8482142857142857
ex_000388,1,0,0,0.0,0.0,0.0,0.5235218327539104,0.7577639751552794
ex_000389,0,0,0,0.0,0.0,0.0,0.9864671772524127,0.9946524064171123
ex_000390,1,1,0,1.0,1.0,1.0,0.9617113305584281,0.9826839826839827
ex_000391,1,0,0,0.0,0.0,0.0,0.9516756992026796,0.9809160305343512
ex_000392,1,0,0,0.0,0.0,0.0,0.4542499152365495,0.7192118226600985
ex_000393,0,1,0,0.0,0.0,0.0,0.9493239627183769,0.98
ex_000394,0,0,0,0.0,0.0,0.0,0.9772184319311534,0.990990990990991
ex_000395,0,0,0,1.0,1.0,1.0,0.9706690723479313,0.9884393063583815
ex_000396,1,0,0,1.0,0.6666666666666666,0.8,0.9637612428522924,0.985663082437276
ex_000397,0,0,0,1.0,1.0,1.0,0.9831355738376651,0.9933110367892977
ex_000398,1,1,0,1.0,1.0,1.0,0.9550110067760589,0.9821958456973294
ex_000399,0,0,0,0.0,0.0,0.0,0.7415926494000573,0.8736263736263736
ex_000400,0,1,0,0.0,0.0,0.0,0.9370749795457733,0.9752066115702479
ex_000401,0,0,0,0.0,0.0,0.0,0.9860906831507594,0.9945054945054945
ex_000402,1,2,0,1.0,1.0,1.0,1.0,1.0
ex_000403,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_000404,0,0,0,1.0,1.0,1.0,0.32404738231639457,0.6417445482866043
ex_000405,0,0,0,1.0,1.0,1.0,0.9559346947062602,0.9826086956521739
ex_000406,0,1,0,1.0,1.0,1.0,0.9574339412523879,0.9832402234636871
ex_000407,0,0,0,1.0,1.0,1.0,0.980352018640273,0.9922178988326849
ex_000408,3,3,0,0.7142857142857143,0.625,0.6666666666666666,0.8756141817794466,0.9494949494949495
ex_000409,0,1,0,1.0,1.0,1.0,0.9628178487575745,0.9852941176470589
ex_000410,0,1,0,0.6666666666666666,1.0,0.8,0.9726493183971141,0.9891696750902527
ex_000411,0,0,0,1.0,1.0,1.0,1.0,1.0
ex_000412,1,1,0,1.0,1.0,1.0,0.9816500610448441,0.9927272727272727
ex_000413,0,1,0,0.0,0.0,0.0,0.9621133468577959,0.9850187265917603
ex_000414,1,0,0,0.0,0.0,0.0,0.5881258311631398,0.7932692307692308
ex_000415,0,3,6,1.0,1.0,1.0,0.9908337799512964,0.9963636363636363
ex_000416,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_000417,1,1,0,1.0,1.0,1.0,0.5946025657416921,0.7975077881619937
ex_000418,1,0,0,1.0,1.0,1.0,0.5395194329563034,0.7675070028011205
ex_000419,0,1,0,1.0,1.0,1.0,0.948476217929864,0.9773584905660377
ex_000420,0,1,0,0.6666666666666666,1.0,0.8,0.9665065354165805,0.9863945578231292
ex_000421,1,0,0,1.0,0.8333333333333334,0.9090909090909091,0.7337228336010978,0.868421052631579
ex_000422,0,0,0,0.0,0.0,0.0,0.5929013373120886,0.7927927927927928
ex_000423,1,1,0,0.5,0.5,0.5,0.903181250229577,0.9619771863117871
ex_000424,0,0,0,1.0,1.0,1.0,0.8991587988427592,0.9566787003610109
ex_000425,0,0,0,1.0,1.0,1.0,0.9895283225469969,0.995850622406639
ex_000426,1,1,0,1.0,1.0,1.0,0.9622382045041676,0.9829931972789115
ex_000427,2,0,0,1.0,1.0,1.0,1.0,1.0
ex_000428,0,0,2,1.0,1.0,1.0,0.9682486754559112,0.9874476987447699
ex_000429,0,1,0,1.0,1.0,1.0,0.690399502740044,0.8446866485013624
ex_000430,1,0,0,1.0,0.8,0.888888888888889,0.9564221697099203,0.9813953488372092
ex_000431,0,1,0,1.0,1.0,1.0,0.9913716077917154,0.9965753424657534
ex_000432,0,0,0,0.0,0.0,0.0,0.7612501095347713,0.8810289389067524
ex_000433,0,2,0,0.3333333333333333,0.5,0.4,0.7700048395115391,0.8902439024390244
ex_000434,0,0,3,1.0,1.0,1.0,0.956117448831783,0.9817073170731707
ex_000435,0,0,0,1.0,0.7142857142857143,0.8333333333333333,0.48644660943062584,0.7378640776699029
ex_000436,0,0,0,1.0,1.0,1.0,0.9797962220916616,0.992
ex_000437,0,0,0,1.0,0.3333333333333333,0.5,0.224242200386772,0.5751633986928105
ex_000438,0,0,0,1.0,1.0,1.0,1.0,1.0
ex_000439,0,0,0,0.0,0.0,0.0,0.597568299093714,0.7988338192419826
ex_000440,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_000441,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_000442,0,0,0,0.0,0.0,0.0,0.964323359178247,0.9847328244274809
ex_000443,0,1,0,1.0,0.5,0.6666666666666666,0.9531856591384263,0.9803149606299214
ex_000444,4,0,0,1.0,0.16666666666666666,0.2857142857142857,0.5944628972887037,0.7918781725888325
ex_000445,0,0,0,1.0,1.0,1.0,1.0,1.0
ex_000446,0,0,0,0.0,0.0,0.0,0.9542221003432718,0.9794238683127572
ex_000447,0,0,0,0.0,0.0,0.0,0.7808193733288642,0.8943820224719102
ex_000448,0,0,0,1.0,1.0,1.0,0.9765780512136167,0.9907407407407407
ex_000449,0,0,0,1.0,1.0,1.0,0.7005126809111889,0.8492569002123141
ex_000450,4,0,0,1.0,0.5555555555555556,0.7142857142857143,0.7491680136915169,0.8786127167630058
ex_000451,0,0,0,0.0,0.0,0.0,0.948918541641518,0.9794238683127572
ex_000452,0,0,0,0.0,0.0,0.0,0.9395951195580874,0.9757281553398058
ex_000453,1,0,0,1.0,0.75,0.8571428571428571,0.7689202929270077,0.8882978723404256
ex_000454,0,1,0,1.0,1.0,1.0,1.0,1.0
ex_000455,0,3,1,1.0,0.75,0.8571428571428571,0.7416350831042504,0.8766519823788546
ex_000456,0,0,0,1.0,1.0,1.0,0.9459483401016325,0.9758064516129032
ex_000457,0,1,0,1.0,1.0,1.0,0.9800382251641164,0.9920948616600791
ex_000458,0,0,0,0.0,0.0,0.0,0.9913716077917154,0.9965753424657534
ex_000459,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_000460,0,1,2,1.0,1.0,1.0,0.9657858384088054,0.9864864864864865
ex_000461,0,0,0,1.0,1.0,1.0,0.9841504940787185,0.99375
ex_000462,0,0,0,1.0,1.0,1.0,1.0,1.0
ex_000463,0,0,0,1.0,1.0,1.0,0.9812368675379016,0.9925650557620818
ex_000464,0,0,0,0.0,0.0,0.0,0.7648191012836945,0.8817891373801916
ex_000465,0,0,0,0.0,0.0,0.0,0.9541143696415059,0.9819004524886877
ex_000466,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_000467,0,0,0,0.0,0.0,0.0,0.9908672661704437,0.9963768115942029
ex_000468,1,0,2,1.0,0.8,0.888888888888889,0.5527364814406168,0.770780856423174
ex_000469,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_000470,0,0,0,0.0,0.0,0.0,0.9189008164436792,0.9680511182108626
ex_000471,1,0,0,0.0,0.0,0.0,0.9754268026953148,0.9902912621359223
ex_000472,1,1,0,1.0,0.6666666666666666,0.8,0.952229907684132,0.9811320754716981
ex_000473,0,0,0,1.0,1.0,1.0,0.7384025727605016,0.8757062146892656
ex_000474,2,2,0,1.0,1.0,1.0,0.9784925012146011,0.9914893617021276
ex_000475,0,0,0,0.0,0.0,0.0,0.9780197117210739,0.991304347826087
ex_000476,0,0,0,0.0,0.0,0.0,0.8550753745473764,0.927400468384075
ex_000477,5,0,0,1.0,0.25,0.4,0.613788728119289,0.8062015503875969
ex_000478,0,0,0,0.0,0.0,0.0,0.9646569894372311,0.986046511627907
ex_000479,0,0,0,1.0,1.0,1.0,0.6432764223837721,0.8221709006928406
ex_000480,1,6,1,0.8888888888888888,0.6666666666666666,0.761904761904762,0.604469483035821,0.810344827586207
ex_000481,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_000482,1,1,0,0.5,0.5,0.5,0.9335895088726059,0.9717741935483871
ex_000483,0,1,0,0.5,1.0,0.6666666666666666,0.6193536752659022,0.8074534161490685
ex_000484,1,3,0,1.0,0.8333333333333334,0.9090909090909091,0.9576252492834786,0.9828326180257511
ex_000485,0,3,0,1.0,1.0,1.0,0.9518152234983078,0.9783549783549783
ex_000486,2,1,0,1.0,1.0,1.0,0.9713974755226628,0.9886792452830189
ex_000487,0,0,0,0.0,0.0,0.0,0.9893950545322081,0.9957983193277311
ex_000488,0,0,0,1.0,0.5,0.6666666666666666,0.7431368986687583,0.870748299319728
ex_000489,1,1,0,0.5,0.5,0.5,0.9450196459547774,0.9778761061946902
ex_000490,0,0,0,0.0,0.0,0.0,0.9651997214188849,0.9843260188087775
ex_000491,1,1,0,1.0,1.0,1.0,1.0,1.0
ex_000492,0,0,0,1.0,1.0,1.0,0.6042240718841774,0.801980198019802
ex_000493,0,0,0,0.0,0.0,0.0,0.8522912854784783,0.929705215419501
ex_000494,2,1,0,1.0,1.0,1.0,1.0,1.0
ex_000495,0,0,0,0.0,0.0,0.0,0.9899895766450997,0.996031746031746
ex_000496,0,2,3,1.0,1.0,1.0,0.9822997052073793,0.9929824561403509
ex_000497,1,0,0,0.0,0.0,0.0,0.9655113257434862,0.9863481228668942
ex_000498,1,2,0,0.0,0.0,0.0,0.958565505686617,0.9836065573770492
ex_000499,0,0,0,0.0,0.0,0.0,0.5162252103128289,0.7545219638242893
ex_000500,0,2,0,1.0,1.0,1.0,0.9676326596213156,0.9871794871794872
ex_000501,2,0,0,1.0,0.25,0.4,0.7287800366239751,0.8646616541353384
ex_000502,0,1,0,0.6666666666666666,1.0,0.8,0.9504773041935713,0.9804878048780488
ex_000503,1,1,0,1.0,1.0,1.0,0.9764678040238909,0.9906976744186047
ex_000504,0,0,0,1.0,1.0,1.0,0.7973187442264118,0.9013452914798206
ex_000505,0,0,0,1.0,1.0,1.0,0.9929526396405283,0.9971988795518207
ex_000506,0,2,0,1.0,1.0,1.0,0.6514390575310556,0.8235294117647058
ex_000507,0,0,0,1.0,1.0,1.0,0.9799381491125584,0.9906542056074766
ex_000508,0,0,0,1.0,1.0,1.0,0.684360881807858,0.8536585365853658
ex_000509,0,0,0,0.0,0.0,0.0,0.9893043084862078,0.9957627118644068
ex_000510,1,2,0,0.5,1.0,0.6666666666666666,0.9737042813635245,0.9895833333333334
ex_000511,0,0,0,0.0,0.0,0.0,0.9575853904689766,0.9817518248175182
ex_000512,0,1,0,0.6666666666666666,1.0,0.8,0.9553053223551463,0.9823321554770318
ex_000513,0,0,0,0.0,0.0,0.0,0.9889252428787272,0.9956140350877193
ex_000514,0,0,0,0.0,0.0,0.0,0.891795841869091,0.9554655870445344
ex_000515,0,1,0,0.6666666666666666,1.0,0.8,0.3316546538698659,0.6415094339622641
ex_000516,0,0,0,0.0,0.0,0.0,0.5897303457610491,0.7911111111111112
ex_000517,0,0,0,0.0,0.0,0.0,0.9891180759779766,0.9956896551724138
ex_000518,0,0,0,1.0,1.0,1.0,0.9786759700722572,0.9915611814345991
ex_000519,0,1,2,1.0,1.0,1.0,1.0,1.0
ex_000520,0,0,0,0.0,0.0,0.0,0.9334432316819987,0.9737991266375546
ex_000521,0,0,0,0.0,0.0,0.0,0.24587522560409894,0.5849802371541503
ex_000522,1,2,0,1.0,0.6666666666666666,0.8,0.9251798846317797,0.9701492537313433
ex_000523,0,0,0,1.0,1.0,1.0,0.553361928379283,0.7746835443037975
ex_000524,0,1,0,0.0,0.0,0.0,0.9564482329902207,0.9827586206896551
ex_000525,0,0,0,0.0,0.0,0.0,0.9900691098513364,0.9960629921259843
ex_000526,0,1,0,0.0,0.0,0.0,0.9901084043896075,0.996078431372549
ex_000527,0,0,0,0.0,0.0,0.0,0.950331127381207,0.9803921568627451
ex_000528,0,0,0,1.0,1.0,1.0,0.9686454134377341,0.9876543209876543
ex_000529,2,0,0,1.0,0.75,0.8571428571428571,0.7210148088355113,0.8599033816425121
ex_000530,1,3,0,0.5,0.5,0.5,0.9384057746938502,0.9756944444444444
ex_000531,0,0,0,0.0,0.0,0.0,0.8379141892082572,0.9226519337016573
ex_000532,0,0,0,0.0,0.0,0.0,0.5058823886066153,0.7487437185929648
ex_000533,1,0,0,0.0,0.0,0.0,0.09025175796656838,0.45625
ex_000534,0,0,0,0.0,0.0,0.0,0.8611472096242858,0.9312638580931264
ex_000535,0,0,0,1.0,1.0,1.0,1.0,1.0
ex_000536,0,0,0,0.0,0.0,0.0,0.5216684946578559,0.7543859649122807
ex_000537,0,0,0,1.0,1.0,1.0,0.7600152060685709,0.8835164835164836
ex_000538,2,0,0,1.0,1.0,1.0,0.6081324737132342,0.8048289738430584
ex_000539,0,0,0,1.0,1.0,1.0,0.9819807370061823,0.9928571428571429
ex_000540,0,0,0,0.0,0.0,0.0,0.7705726620327821,0.888454011741683
ex_000541,0,1,0,0.6666666666666666,1.0,0.8,0.7250044753465356,0.8695652173913044
ex_000542,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_000543,0,0,0,0.0,0.0,0.0,0.7100465303414301,0.8605200945626478
ex_000544,2,3,1,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8759155526423825,0.9462809917355371
ex_000545,1,0,0,1.0,1.0,1.0,0.6574708577608569,0.8266666666666667
ex_000546,0,0,0,1.0,0.5,0.6666666666666666,0.7879522739518983,0.8935281837160752
ex_000547,0,0,0,1.0,1.0,1.0,1.0,1.0
ex_000548,1,0,0,0.0,0.0,0.0,0.9915179845342978,0.9966329966329966
ex_000549,0,0,0,1.0,1.0,1.0,0.5376181243211956,0.7665706051873199
ex_000550,0,4,0,1.0,0.6666666666666666,0.8,0.37400990537846823,0.6647058823529413
ex_000551,0,0,0,0.0,0.0,0.0,0.6355386453394701,0.8158640226628895
ex_000552,0,0,0,0.0,0.0,0.0,0.47339455353864046,0.7278481012658228
ex_000553,0,1,0,0.75,1.0,0.8571428571428571,0.9161582626094473,0.9627906976744186
ex_000554,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_000555,0,2,0,1.0,0.6666666666666666,0.8,0.9704959633297456,0.9883720930232558
ex_000556,0,0,0,0.0,0.0,0.0,0.9920569819614566,0.9968454258675079
ex_000557,2,2,0,1.0,1.0,1.0,0.9920536128224084,0.9954954954954955
ex_000558,0,0,0,0.0,0.0,0.0,0.966002953473872,0.9850746268656716
ex_000559,0,1,0,0.6666666666666666,1.0,0.8,0.9869612755723138,0.9948453608247423
ex_000560,1,1,0,1.0,1.0,1.0,0.7602398970766739,0.8783068783068784
ex_000561,0,1,0,1.0,0.8,0.888888888888889,0.9252120250601984,0.96875
ex_000562,0,1,0,1.0,1.0,1.0,0.9874205623599036,0.9950248756218906
ex_000563,0,0,0,1.0,1.0,1.0,0.9777259261726056,0.9911894273127754
ex_000564,0,0,0,0.0,0.0,0.0,0.7582515290573125,0.8802588996763754
ex_000565,1,0,0,1.0,1.0,1.0,0.741324131378848,0.876355748373102
ex_000566,0,0,0,0.0,0.0,0.0,0.9855269679826361,0.9942857142857143
ex_000567,0,0,0,0.0,0.0,0.0,0.9813070206194715,0.9925925925925926
ex_000568,0,0,0,0.0,0.0,0.0,0.9881929457145813,0.9953271028037384
ex_000569,0,0,0,0.0,0.0,0.0,0.7073404913199297,0.8526785714285715
ex_000570,0,0,0,0.0,0.0,0.0,0.9694128141350016,0.9879518072289156
ex_000571,0,0,0,1.0,1.0,1.0,0.9192390527446483,0.9665271966527197
ex_000572,1,0,0,1.0,0.3333333333333333,0.5,0.6023403146059866,0.8019323671497586
ex_000573,0,0,0,1.0,1.0,1.0,0.975783889319737,0.9904306220095693
ex_000574,1,0,0,0.0,0.0,0.0,0.6065306597126334,0.8
ex_000575,8,4,0,0.0,0.0,0.0,0.8731065798024478,0.9495412844036697
ex_000576,0,0,0,1.0,1.0,1.0,0.5417577049338704,0.7692307692307693
ex_000577,0,0,0,0.0,0.0,0.0,0.9653110002792227,0.9863013698630136
ex_000578,0,0,0,0.0,0.0,0.0,0.9917963272585524,0.996742671009772
ex_000579,0,0,0,0.0,0.0,0.0,0.988875961953624,0.9955947136563876
ex_000580,0,1,0,1.0,1.0,1.0,0.7519791142874122,0.8752556237218814
ex_000581,2,0,0,0.0,0.0,0.0,0.9590064031513802,0.9838056680161943
ex_000582,0,0,0,1.0,1.0,1.0,0.9300381064911996,0.9711934156378601
ex_000583,4,0,6,1.0,1.0,1.0,0.9250428610193812,0.9704797047970479
ex_000584,0,0,0,0.0,0.0,0.0,0.9901473891797299,0.99609375
ex_000585,0,0,0,0.0,0.0,0.0,0.8311612107526035,0.9153605015673981
ex_000586,0,0,0,1.0,1.0,1.0,0.9823539234684043,0.9917695473251029
ex_000587,0,0,0,0.0,0.0,0.0,0.9896582825338524,0.9959016393442623
ex_000588,1,0,0,0.0,0.0,0.0,0.647717780683872,0.8233151183970855
ex_000589,1,0,0,1.0,0.8,0.888888888888889,0.9426470135754572,0.9766666666666667
ex_000590,1,0,0,0.0,0.0,0.0,0.9447265832400124,0.9782608695652174
ex_000591,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_000592,0,0,0,1.0,1.0,1.0,0.6833596767262771,0.840077071290944
ex_000593,0,0,0,1.0,1.0,1.0,0.9900691098513364,0.9960629921259843
ex_000594,0,1,0,1.0,0.5,0.6666666666666666,0.6170310261752344,0.8067940552016984
ex_000595,1,0,0,1.0,0.4,0.5714285714285715,0.7782571128590835,0.8930481283422461
ex_000596,0,0,0,0.0,0.0,0.0,0.9276483550849576,0.9711191335740073
ex_000597,0,1,0,1.0,1.0,1.0,1.0,1.0
ex_000598,0,0,0,0.0,0.0,0.0,0.9885708129572255,0.995475113122172
ex_000599,0,4,0,0.4,1.0,0.5714285714285715,0.8594425215011605,0.9419642857142857
ex_000600,0,0,0,0.0,0.0,0.0,0.6909017025224932,0.8452655889145497
ex_000601,1,0,0,1.0,0.5,0.6666666666666666,0.6633554736652243,0.8355795148247978
ex_000602,0,0,0,1.0,1.0,1.0,1.0,1.0
ex_000603,0,2,0,1.0,1.0,1.0,1.0,1.0
ex_000604,0,0,0,1.0,1.0,1.0,0.9530128334533604,0.9767441860465116
ex_000605,0,5,1,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9038332153729919,0.9618320610687023
ex_000606,0,0,0,0.0,0.0,0.0,0.9901860678699627,0.9961089494163424
ex_000607,0,0,0,0.0,0.0,0.0,0.9917147617063081,0.9967105263157895
ex_000608,1,0,0,0.0,0.0,0.0,0.9902244440514935,0.9961240310077519
ex_000609,0,0,0,1.0,1.0,1.0,0.9624852758175454,0.984375
ex_000610,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_000611,0,0,0,1.0,1.0,1.0,0.5859807219042327,0.7869565217391303
ex_000612,0,0,0,1.0,1.0,1.0,0.3575141328000482,0.6579520697167757
ex_000613,0,1,0,1.0,1.0,1.0,0.9593398478465428,0.9839357429718876
ex_000614,0,0,0,1.0,1.0,1.0,1.0,1.0
ex_000615,3,0,0,1.0,0.75,0.8571428571428571,0.9068776854729844,0.9634703196347032
ex_000616,0,0,0,0.0,0.0,0.0,0.8054286548458853,0.9065040650406505
ex_000617,0,0,0,1.0,1.0,1.0,1.0,1.0
ex_000618,1,0,0,1.0,0.5,0.6666666666666666,0.694208645460669,0.8494623655913979
ex_000619,2,0,0,0.0,0.0,0.0,0.6789369682232443,0.8385964912280702
ex_000620,1,0,0,0.0,0.0,0.0,0.9403025908723405,0.9752066115702479
ex_000621,0,1,3,1.0,1.0,1.0,0.9286285240074467,0.9696969696969697
ex_000622,0,0,0,0.0,0.0,0.0,0.9691626780347811,0.9878048780487805
ex_000623,1,0,0,0.0,0.0,0.0,0.6313785381235367,0.8141592920353982
ex_000624,0,0,0,0.0,0.0,0.0,0.7122269248487972,0.8641975308641975
ex_000625,3,0,0,0.0,0.0,0.0,0.2348993555471313,0.5799457994579946
ex_000626,0,0,0,0.0,0.0,0.0,0.7621958585247204,0.8804554079696395
ex_000627,0,0,0,0.0,0.0,0.0,0.9366712976515271,0.9751552795031055
ex_000628,0,0,0,1.0,1.0,1.0,0.9713974755226628,0.9886792452830189
ex_000629,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_000630,2,1,0,0.0,0.0,0.0,0.4224321388936261,0.7002652519893899
ex_000631,0,0,0,0.0,0.0,0.0,0.03589917137303672,0.37714285714285717
ex_000632,0,0,0,1.0,0.5,0.6666666666666666,0.7304951857066867,0.8719101123595505
ex_000633,0,0,0,0.0,0.0,0.0,0.9324595353277924,0.973384030418251
ex_000634,1,0,0,0.0,0.0,0.0,0.1828800635970506,0.5406976744186046
ex_000635,0,2,0,1.0,1.0,1.0,0.9904848972552377,0.9962264150943396
ex_000636,0,0,0,1.0,1.0,1.0,0.7253691382488742,0.8686868686868686
ex_000637,0,0,0,0.0,0.0,0.0,0.8893148431345426,0.9462365591397849
ex_000638,0,1,0,0.5,1.0,0.6666666666666666,0.618650459289055,0.8075117370892019
ex_000639,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_000640,0,0,0,0.0,0.0,0.0,0.9886743726872161,0.9955156950672646
ex_000641,0,0,0,1.0,1.0,1.0,0.9549338265857306,0.9818181818181818
ex_000642,0,0,0,1.0,1.0,1.0,0.9894842736191451,0.9958333333333333
ex_000643,1,3,2,0.8,0.8,0.8000000000000002,0.6619106222949271,0.8382978723404256
ex_000644,1,2,0,1.0,1.0,1.0,0.9824857223622814,0.9930555555555556
ex_000645,1,2,0,1.0,0.8333333333333334,0.9090909090909091,0.9425034680421487,0.9769230769230769
ex_000646,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_000647,0,0,0,0.0,0.0,0.0,0.8142012544140723,0.9105691056910569
ex_000648,0,0,0,0.0,0.0,0.0,0.9927900404425987,0.997134670487106
ex_000649,0,0,0,0.0,0.0,0.0,0.9344742541757187,0.9737827715355806
ex_000650,0,0,0,1.0,1.0,1.0,0.49020356053969055,0.7405247813411079
ex_000651,1,1,0,1.0,0.75,0.8571428571428571,0.9808780520948701,0.9924242424242424
ex_000652,2,3,0,0.0,0.0,0.0,0.8817468250937589,0.9532710280373832
ex_000653,1,0,0,0.0,0.0,0.0,0.9637612428522924,0.985663082437276
ex_000654,0,0,0,1.0,1.0,1.0,0.9718272995159796,0.9888475836431226
ex_000655,3,0,0,0.0,0.0,0.0,0.6787813634134918,0.8394495412844036
ex_000656,0,0,0,0.0,0.0,0.0,0.8343328405645624,0.9215686274509803
ex_000657,0,0,0,1.0,1.0,1.0,0.48560562426890125,0.7359550561797754
ex_000658,0,2,0,1.0,1.0,1.0,0.644144199036192,0.8226950354609929
ex_000659,0,1,0,0.6666666666666666,1.0,0.8,0.9047237072432461,0.960960960960961
ex_000660,0,0,0,0.0,0.0,0.0,0.9894398525264839,0.99581589958159
ex_000661,0,2,0,0.0,0.0,0.0,0.9261347370150437,0.9701986754966887
ex_000662,2,0,0,0.0,0.0,0.0,0.7752035572272788,0.8870636550308009
ex_000663,1,0,0,1.0,0.5,0.6666666666666666,0.7697522449541996,0.8905380333951762
ex_000664,1,1,0,1.0,1.0,1.0,1.0,1.0
ex_000665,0,0,0,0.0,0.0,0.0,0.9929214723191098,0.9959839357429718
